     235.03000    -1490.40000    -2761.90000        9.17114     -104.78300     -287.19000        597202.00      0.05822      0.42562
     195.68000    -1597.72000    -2450.84000       34.33570     -115.63000     -240.07800        124056.00      0.03835      0.14026
    -515.00900    -1554.41000    -1882.00000       -3.19352      -96.53440     -244.94800        953184.00      0.07677      1.60318
    -514.26500    -1352.09000    -1868.13000       -8.52931      -71.63500     -235.75300        726379.00      0.11504      0.35018
    -542.34200    -1532.71000    -1898.06000      -17.95740     -103.64200     -225.31600        204727.00      0.06904      0.28975
    -539.73200    -1524.57000    -1907.26000      -42.52170      -92.73550     -249.34300        186637.00      0.04046      0.18282
     245.27600     -666.00700    -2037.81000       28.79510      -49.52970     -185.02500        766100.00      0.09221      0.43889
   -1488.22000     -249.56500    -1774.93000      -59.83380      -30.60950     -197.58000        125158.00      0.05517      0.17630
    -545.02900    -1524.73000    -1913.19000      -16.38400      -92.19150     -194.95300        276406.00      0.03406      0.24505
     232.03400     -676.49000    -2035.66000       33.23130      -53.94990     -177.09500        115753.00      0.04598      0.22596
    -540.38500    -1523.09000    -1912.04000        2.34081      -74.07740     -256.36300        800612.00      0.06480      0.35644
     266.65000    -1082.01000    -1830.34000       55.23730      -88.63090     -163.90300        164230.00      0.08727      0.36192
     318.42000    -1120.38000    -1859.65000       63.66380      -76.89310     -175.62800        162159.00      0.03807      0.87365
    -584.39000    -1272.56000    -1623.00000        0.78219      -57.10660     -213.08700        974991.00      0.18701      0.58934
     269.08400    -1107.43000    -1836.75000       60.67350      -78.89170     -143.88700        160498.00      0.05453      0.18063
     153.64500    -1146.67000    -1713.18000       39.68630      -68.77950     -173.44500        112096.00      0.03162      0.17597
     805.38600     -784.54700    -1884.34000       33.20430      -73.03940     -208.56000        762405.00      0.08797      1.44223
     779.79600    -1033.35000    -2010.89000       39.93310      -56.92860     -256.45400        194341.00      0.05128      0.23150
     773.60000     -783.41400    -1897.93000       40.73760      -67.59520     -218.50500        847796.00      0.10631      0.55256
     -37.07680      485.29800    -1896.01000       -6.37093      -24.87290     -166.50000        297799.00      0.03550      0.53380
     857.52700     -888.28400    -1955.63000       21.03970      -64.07340     -170.37900        474881.00      0.12497      0.40446
     855.53500     -963.52200    -1999.86000       97.23850     -102.75000     -191.06000        123811.00      0.06116      0.22010
     664.49000     -716.00100    -1825.92000       41.69680      -69.75810     -181.45100        305022.00      0.06075      0.18921
     821.39600     -811.94800    -1882.70000       49.82500      -66.96250     -214.25200        205912.00      0.03834      0.61894
     741.45900     -844.09500    -1825.87000       42.67110      -66.39660     -233.70700        162917.00      0.07350      0.45121
     785.12000     -984.68700    -2045.50000       -1.53807     -127.72600     -200.99500        459560.00      0.03444      1.84158
    -546.84600     -595.53900    -1711.32000       10.99580      -57.62720     -155.53900        634920.00      0.08925      0.54923
     800.62800     -984.16700    -2032.90000       67.01250      -56.22270     -222.97700        564241.00      0.08558      0.42708
     817.52300     -837.48700    -1878.84000       67.61410      -59.49920     -235.73100        633992.00      0.08739      0.88153
     811.85400     -829.09600    -1885.31000       57.30080      -88.84140     -193.28100        523327.00      0.08757      0.68067
     -35.35440      499.51100    -1895.89000      -39.59980      -24.44340     -171.16000        117997.00      0.03329      0.18451
     778.53100     -847.13100    -1876.51000       65.10280      -46.59210     -220.37600        947025.00      0.10340      0.75350
     668.32000     -801.86400    -1717.16000       44.50020      -69.22430     -186.42200        150185.00      0.04864      0.36051
      23.69560     -777.85400    -1626.56000       -9.12562      -57.27150     -165.46500        502505.00      0.08810      0.32817
     791.41200     -846.89500    -1886.15000       41.75130      -57.93700     -242.03900        863962.00      0.08167      0.58330
     744.49800     -989.42000    -2000.40000       36.36640      -44.73070     -232.06800        135701.00      0.03226      0.30065
     436.33600     -654.81400    -1659.63000       68.21640      -26.77520     -143.89200        677714.00      0.06140      0.43434
     785.23100     -841.56000    -1877.06000       44.75790     -105.85700     -258.92200        624139.00      0.09144      0.42693
     751.04900     -957.49800    -2023.33000      -12.18500       -4.34156     -258.66000        915082.00      0.12050      0.57419
     750.50800     -959.99700    -2007.40000       50.52840     -125.20500     -169.50400        172967.00      0.03704      0.29559
     750.12200     -967.81700    -2029.68000      -34.89250      -48.05190     -257.44200        394125.00      0.05057      0.41690
    -773.64400     -441.99600    -1412.17000       17.26180      -60.28500     -125.97300        591834.00      0.07507      0.68672
    -782.99800     -441.64800    -1402.76000        2.21501      -51.72830     -129.49200        196489.00      0.08715      0.36466
    -774.84300     -447.15500    -1399.75000        2.85810      -62.44480     -126.57800        216388.00      0.03541      0.19016
     -66.87600       79.17800    -1534.75000      -14.54320      -35.63420      -91.87090        117972.00      0.05161      0.27551
     268.35100     -394.07300    -1455.13000       13.70100      -15.40300      -99.34420        973046.00      0.09275      1.26197
     260.33400     -392.32200    -1448.76000       20.16990      -25.99110      -77.17000        537008.00      0.07559      0.85489
    -436.85300     -634.78500    -1252.36000       38.22770      -52.46830     -108.52300        574580.00      0.14630      0.48657
     264.90700     -403.55400    -1443.15000       -2.60981       -8.82326      -91.51200        636175.00      0.05135      0.71292
     261.50600     -384.48500    -1433.46000       42.33190      -23.36530     -114.89500        152398.00      0.03327      0.18406
     260.05200     -401.89700    -1425.89000       36.82330      -13.91640      -94.79060        155210.00      0.05492      0.29069
     250.80100     -393.58600    -1437.61000       55.00790      -34.64960     -118.74600        470249.00      0.05305      0.42134
     258.89600     -400.15000    -1425.73000       12.33950      -16.71600     -113.35900        658288.00      0.05896      0.58583
     266.09500     -392.00200    -1440.91000       -4.39591      -50.25000      -96.92890        369893.00      0.04508      0.40628
     368.30700     -629.58400    -1228.70000       63.47270      -39.24970     -164.44400        265244.00      0.06547      0.49639
     262.02100     -397.50400    -1437.75000       87.43600        9.19362     -105.08500        118809.00      0.03313      0.14130
    -136.64800     -514.03500    -1282.41000      -39.54060      -13.79990     -101.77100        509902.00      0.06422      0.55620
