   -9.365300179   -13.956000328    -9.206500053   -14.269000053    55.053001404   -68.244003296
   -9.381912811   -13.980759733    -9.222832358   -14.472221234    54.926918658   -68.507285455
   -9.381968009   -13.980841988    -9.222886620   -14.138857321    55.260538844   -68.174121081
   -9.382023207   -13.980924242    -9.222940882   -14.539539299    54.860113140   -68.575002596
   -9.382078405   -13.981006497    -9.222995144   -13.875130822    55.524777891   -67.910793658
   -9.382133603   -13.981088752    -9.223049406   -14.377268837    55.022896151   -68.413131210
   -9.382188801   -13.981171007    -9.223103668   -14.551373347    54.849047914   -68.587435259
   -9.382243998   -13.981253262    -9.223157929   -14.481052978    54.919624557   -68.517314428
   -9.382299196   -13.981335516    -9.223212191   -14.284788718    55.116145091   -68.321249706
   -9.382354394   -13.981417771    -9.223266453   -14.380958438    55.020231645   -68.417618964
   -9.382409592   -13.981500026    -9.223320715   -14.584667060    54.816779297   -68.621527124
   -9.382464790   -13.981582281    -9.223374977   -14.113097119    55.288605511   -68.150156721
   -9.382519988   -13.981664536    -9.223429239   -14.128132257    55.273826647   -68.165391398
   -9.382575185   -13.981746791    -9.223483501   -14.219495781    55.182719397   -68.256954460
   -9.382630383   -13.981829045    -9.223537763   -14.184583781    55.217887671   -68.222241998
   -9.382685581   -13.981911300    -9.223592025   -14.326293127    55.076434599   -68.364150882
   -9.382740779   -13.981993555    -9.223646286   -14.019503802    55.383480198   -68.057561095
   -9.382795977   -13.982075810    -9.223700548   -14.208340747    55.194899526   -68.246597579
   -9.382851174   -13.982158065    -9.223754810   -14.196238429    55.207258119   -68.234694798
   -9.382906372   -13.982240319    -9.223809072   -14.416317215    54.987435606   -68.454973123
   -9.382961570   -13.982322574    -9.223863334   -14.222253902    55.181755193   -68.261109348
   -9.383016768   -13.982404829    -9.223917596   -13.853749135    55.550516234   -67.892804118
   -9.383071966   -13.982487084    -9.223971858   -14.161238160    55.243283483   -68.200492682
   -9.383127164   -13.982569339    -9.224026120   -14.386536983    55.018240934   -68.425991043
   -9.383182361   -13.982651594    -9.224080381   -13.861438002    55.543596188   -67.901091600
   -9.383237559   -13.982733848    -9.224134643   -14.447984548    54.957305916   -68.487837685
   -9.383292757   -13.982816103    -9.224188905   -14.045671150    55.359875588   -68.085723825
   -9.383347955   -13.982898358    -9.224243167   -14.139867356    55.265935656   -68.180119569
   -9.383403153   -13.982980613    -9.224297429   -14.087710259    55.318349027   -68.128162010
   -9.383458351   -13.983062868    -9.224351691   -14.382447764    55.023867796   -68.423099053
   -9.383513548   -13.983145123    -9.224405953   -14.431841811    54.974730023   -68.472692638
   -9.383568746   -13.983227377    -9.224460215   -14.204850753    55.201977355   -68.245901118
   -9.383623944   -13.983309632    -9.224514477   -14.030877404    55.376206977   -68.072127308
   -9.383679142   -13.983391887    -9.224568739   -14.218522798    55.188817858   -68.259972239
   -9.383734340   -13.983474142    -9.224623000   -14.233990096    55.173606834   -68.275639075
   -9.383789538   -13.983556397    -9.224677262   -14.233938496    55.173914707   -68.275787014
   -9.383844735   -13.983638651    -9.224731524   -14.542817895    54.865291582   -68.584865950
   -9.383899933   -13.983720906    -9.224785786   -14.242794993    55.165570758   -68.285042587
   -9.383955131   -13.983803161    -9.224840048   -14.162228103    55.246393921   -68.204675235
   -9.384010329   -13.983885416    -9.224894310   -14.250776354    55.158101945   -68.293423024
   -9.384065527   -13.983967671    -9.224948572   -14.060372995    55.348761578   -68.103219204
   -9.384120725   -13.984049926    -9.225002834   -14.184525218    55.224865628   -68.227570965
   -9.384175922   -13.984132180    -9.225057096   -14.304315919    55.105331201   -68.347561204
   -9.384231120   -13.984214435    -9.225111357   -14.335091171    55.074812223   -68.378535993
   -9.384286318   -13.984296690    -9.225165619   -14.224479582    55.185680086   -68.268123942
   -9.384341516   -13.984378945    -9.225219881   -14.654325934    54.756090008   -68.698169833
   -9.384396714   -13.984461200    -9.225274143   -14.178214336    55.232457880   -68.222257773
   -9.384451911   -13.984543454    -9.225328405   -14.569189375    54.841739115   -68.613432350
   -9.384507109   -13.984625709    -9.225382667   -14.384853253    55.026331510   -68.429295766
   -9.384562307   -13.984707964    -9.225436929   -14.489725716    54.921715320   -68.534367768
   -9.384617505   -13.984790219    -9.225491191   -14.171001799    55.240695513   -68.215843389
   -9.384672703   -13.984872474    -9.225545453   -14.224830552    55.187123033   -68.269871680
   -9.384727901   -13.984954729    -9.225599714   -14.142375107    55.269834752   -68.187615773
   -9.384783098   -13.985036983    -9.225653976   -13.948609129    55.463857004   -67.994049333
   -9.384838296   -13.985119238    -9.225708238   -14.739046433    54.673675974   -68.784686176
   -9.384893494   -13.985201493    -9.225762500   -13.938240132    55.474738549   -67.984079413
   -9.384948692   -13.985283748    -9.225816762   -14.395631856    55.017603099   -68.441670674
   -9.385003890   -13.985366003    -9.225871024   -14.145843023    55.267648205   -68.192081379
   -9.385059088   -13.985448257    -9.225925286   -14.264053302    55.149694200   -68.310491196
   -9.385114286   -13.985530513    -9.225979548   -13.975470116    55.438533661   -68.022107549
   -9.385169483   -13.985612767    -9.226033810   -14.194418918    55.219841132   -68.241255890
   -9.385224681   -13.985695022    -9.226088071   -13.548476710    55.866039614   -67.595513219
   -9.385279879   -13.985777277    -9.226142333   -13.590777788    55.823994810   -67.638013835
   -9.385335077   -13.985859531    -9.226196595   -14.137211052    55.277817819   -68.184646637
   -9.385390275   -13.985941787    -9.226250857   -14.525337177    54.889947969   -68.572972301
   -9.385445472   -13.986024041    -9.226305119   -14.157835735    55.257705684   -68.205670397
   -9.385500670   -13.986106296    -9.226359381   -14.311763756    55.104033937   -68.359797956
   -9.385555868   -13.986188551    -9.226413643   -14.619286129    54.796767837   -68.667519867
   -9.385611066   -13.986270806    -9.226467905   -14.496334230    54.919976011   -68.544767507
   -9.385666264   -13.986353061    -9.226522167   -14.584678657    54.831887858   -68.633311471
   -9.385721462   -13.986435315    -9.226576428   -14.279658152    55.137164637   -68.328490504
   -9.385776659   -13.986517570    -9.226630690   -14.509305918    54.907773144   -68.558337809
   -9.385831857   -13.986599825    -9.226684952   -14.329404786    55.087930550   -68.378636214
   -9.385887055   -13.986682080    -9.226739214   -14.527583595    54.890008015   -68.577014562
   -9.385942253   -13.986764335    -9.226793476   -14.659910648    54.757937236   -68.709541153
   -9.385997451   -13.986846590    -9.226847738   -14.602918883    54.815185274   -68.652748927
   -9.386052648   -13.986928844    -9.226902000   -14.292487498    55.125872934   -68.342517079
   -9.386107846   -13.987011099    -9.226956262   -14.381900263    55.036716442   -68.432129382
   -9.386163044   -13.987093354    -9.227010523   -14.354158583    55.064714396   -68.404587239
   -9.386218242   -13.987175608    -9.227064785   -14.145541054    55.273588198   -68.196169249
   -9.386273440   -13.987257864    -9.227119048   -14.216504796    55.202880732   -68.267332531
   -9.386328638   -13.987340119    -9.227173309   -14.708122501    54.711519301   -68.759149773
   -9.386383836   -13.987422373    -9.227227571   -14.333655096    55.086242979   -68.384881907
   -9.386439033   -13.987504628    -9.227281833   -14.280395634    55.139758715   -68.331821983
   -9.386494231   -13.987586883    -9.227336095   -14.159654989    55.260755634   -68.211280875
   -9.386549429   -13.987669138    -9.227390357   -14.335052035    55.085614861   -68.386877460
   -9.386604627   -13.987751392    -9.227444619   -14.054550930    55.366372240   -68.106575892
   -9.386659824   -13.987833647    -9.227498880   -14.296527696    55.124651748   -68.348752196
   -9.386715022   -13.987915902    -9.227553142   -14.622838284    54.798597433   -68.675262322
   -9.386770220   -13.987998157    -9.227607404   -14.177406129    55.244285862   -68.230029705
   -9.386825418   -13.988080412    -9.227661666   -14.416162025    55.005786242   -68.468985141
   -9.386880616   -13.988162667    -9.227715928   -14.064642542    55.357561998   -68.117665196
   -9.386935814   -13.988244922    -9.227770190   -13.878058783    55.544402031   -67.931280975
   -9.386991012   -13.988327176    -9.227824452   -13.982873687    55.439843401   -68.036295417
   -9.387046209   -13.988409431    -9.227878714   -13.809165275    55.613808087   -67.862786542
   -9.387101407   -13.988491686    -9.227932976   -14.184394268    55.238835367   -68.238215073
   -9.387156605   -13.988573941    -9.227987237   -14.378994029    55.044491880   -68.433014372
   -9.387211803   -13.988656195    -9.228041499   -14.358473286    55.065268897   -68.412693167
   -9.387267000   -13.988738450    -9.228095761   -14.252124580    55.171873876   -68.306543999
   -9.387322199   -13.988820706    -9.228150023   -14.035752210    55.388502521   -68.090371169
   -9.387377397   -13.988902960    -9.228204285   -14.576640485    54.847870520   -68.631458982
   -9.387432594   -13.988985215    -9.228258547   -14.267015577    55.157751702   -68.322033612
   -9.387487792   -13.989067470    -9.228312809   -13.908128128    55.516895424   -67.963345701
   -9.387542990   -13.989149725    -9.228367071   -14.584342449    54.840937377   -68.639759560
   -9.387598188   -13.989231979    -9.228421333   -14.096729653    55.328806447   -68.152346301
   -9.387653385   -13.989314234    -9.228475594   -14.496582807    54.929209567   -68.552398994
   -9.387708583   -13.989396489    -9.228529856   -14.680178298    54.745870349   -68.736194023
   -9.387763781   -13.989478744    -9.228584118   -14.427413957    54.998890964   -68.483629220
   -9.387818979   -13.989560999    -9.228638380   -14.414804412    55.011756784   -68.471219215
   -9.387874177   -13.989643254    -9.228692642   -14.167417733    55.259399737   -68.224032073
   -9.387929375   -13.989725508    -9.228746904   -14.101211259    55.325862485   -68.158025138
   -9.387984573   -13.989807763    -9.228801166   -13.986231341    55.441098677   -68.043244757
   -9.388039770   -13.989890018    -9.228855428   -14.178037753    55.249548538   -68.235250707
   -9.388094968   -13.989972273    -9.228909690   -14.271788005    55.156054560   -68.329200497
   -9.388150166   -13.990054527    -9.228963951   -14.341933130    55.086165708   -68.399545160
   -9.388205364   -13.990136782    -9.229018213   -14.461579332    54.966775780   -68.519390900
   -9.388260561   -13.990219037    -9.229072475   -14.356168232    55.072443154   -68.414179338
   -9.388315759   -13.990301292    -9.229126737   -14.699895963    54.728971696   -68.758106607
   -9.388370957   -13.990383547    -9.229180999   -14.192975283    55.236148652   -68.251385467
   -9.388426155   -13.990465802    -9.229235261   -14.114801441    55.314578768   -68.173411162
   -9.388481353   -13.990548057    -9.229289523   -14.119676889    55.309959593   -68.178486149
   -9.388536551   -13.990630311    -9.229343785   -14.398543471    55.031349285   -68.457552268
   -9.388591749   -13.990712566    -9.229398047   -14.041494324    55.388654706   -68.100702659
   -9.388646946   -13.990794821    -9.229452308   -14.435859460    54.994545844   -68.495267333
   -9.388702144   -13.990877076    -9.229506570   -14.209614258    55.221047319   -68.269221669
   -9.388757342   -13.990959330    -9.229560832   -14.104828290    55.326089560   -68.164635239
   -9.388812540   -13.991041585    -9.229615094   -14.225938928    55.205235196   -68.285945415
   -9.388867738   -13.991123841    -9.229669356   -14.073838468    55.357591932   -68.134044495
   -9.388922936   -13.991206095    -9.229723618   -14.389215380    55.042471294   -68.449620945
   -9.388978134   -13.991288350    -9.229777880   -14.196163847    55.235779100   -68.256768950
   -9.389033331   -13.991370605    -9.229832142   -14.379767628    55.052431593   -68.440572269
   -9.389088529   -13.991452860    -9.229886404   -14.085263903    55.347191592   -68.146268082
   -9.389143727   -13.991535114    -9.229940666   -14.085842904    55.346868864   -68.147046620
   -9.389198925   -13.991617369    -9.229994927   -14.258031608    55.174936434   -68.319434862
   -9.389254122   -13.991699624    -9.230049189   -14.700294324    54.732929991   -68.761897117
   -9.389309320   -13.991781879    -9.230103451   -14.188281380    55.245199210   -68.250083710
   -9.389364518   -13.991864134    -9.230157713   -14.524470864    54.909266001   -68.586472734
   -9.389419716   -13.991946389    -9.230211975   -14.062746819    55.371246320   -68.124948227
   -9.389474914   -13.992028644    -9.230266237   -14.127311498    55.306937914   -68.189712444
   -9.389530112   -13.992110898    -9.230320499   -14.301421586    55.133084100   -68.364022070
   -9.389585310   -13.992193153    -9.230374761   -14.166655304    55.268106656   -68.229455326
   -9.389640507   -13.992275408    -9.230429023   -14.391602562    55.043415671   -68.454602122
   -9.389695705   -13.992357662    -9.230483284   -14.333350252    55.101924255   -68.396549350
   -9.389750903   -13.992439917    -9.230537546   -14.327438323    55.108092458   -68.390836959
   -9.389806101   -13.992522172    -9.230591808   -14.233258678    55.202528376   -68.296856852
   -9.389861298   -13.992604427    -9.230646070   -14.272771962    55.163271365   -68.336569674
   -9.389916497   -13.992686682    -9.230700332   -14.364333514    55.071966089   -68.428330766
   -9.389971694   -13.992768937    -9.230754594   -13.821662431    55.614893446   -67.885859221
   -9.390026892   -13.992851192    -9.230808856   -14.231728573    55.205083578   -68.296124901
   -9.390082090   -13.992933446    -9.230863118   -14.169091101    55.267977324   -68.233686966
   -9.390137288   -13.993015701    -9.230917380   -14.612212405    54.825112293   -68.677007808
   -9.390192486   -13.993097956    -9.230971641   -14.049891348    55.387689624   -68.114886289
   -9.390247683   -13.993180211    -9.231025903   -14.238531283    55.199305962   -68.303725763
   -9.390302881   -13.993262465    -9.231080165   -14.651388298    54.786705221   -68.716782315
   -9.390358079   -13.993344720    -9.231134427   -14.388411755    55.049938038   -68.454005309
