   -7.425499916   -12.694000244    -8.746600151  -148.553009033   114.484001160  -206.160003662
   -7.425499916   -12.694000244    -8.746600151  -148.453002930   114.384002686  -206.059997559
   -7.425499916   -12.694000244    -8.746600151  -148.352996826   114.284004211  -205.960006714
   -7.425499916   -12.694000244    -8.746600151  -148.252990723   114.183998108  -205.860000610
   -7.425499916   -12.694000244    -8.746600151  -148.152999878   114.083999634  -205.760009766
   -7.425499916   -12.694000244    -8.746600151  -148.053009033   113.984001160  -205.660003662
   -7.425499916   -12.694000244    -8.746600151  -147.953002930   113.884002686  -205.559997559
   -7.425499916   -12.694000244    -8.746600151  -147.852996826   113.784004211  -205.460006714
   -7.425499916   -12.694000244    -8.746600151  -147.752990723   113.683998108  -205.360000610
   -7.425499916   -12.694000244    -8.746600151  -147.652999878   113.583999634  -205.260009766
   -7.425499916   -12.694000244    -8.746600151  -147.553009033   113.484001160  -205.160003662
   -7.425499916   -12.694000244    -8.746600151  -147.453002930   113.384002686  -205.059997559
   -7.425499916   -12.694000244    -8.746600151  -147.352996826   113.284004211  -204.960006714
   -7.425499916   -12.694000244    -8.746600151  -147.252990723   113.183998108  -204.860000610
   -7.425499916   -12.694000244    -8.746600151  -147.152999878   113.083999634  -204.760009766
   -7.425499916   -12.694000244    -8.746600151  -147.053009033   112.984001160  -204.660003662
   -7.425499916   -12.694000244    -8.746600151  -146.953002930   112.884002686  -204.559997559
   -7.425499916   -12.694000244    -8.746600151  -146.852996826   112.784004211  -204.460006714
   -7.425499916   -12.694000244    -8.746600151  -146.752990723   112.683998108  -204.360000610
   -7.425499916   -12.694000244    -8.746600151  -146.652999878   112.583999634  -204.260009766
   -7.425499916   -12.694000244    -8.746600151  -146.553009033   112.484001160  -204.160003662
   -7.425499916   -12.694000244    -8.746600151  -146.453002930   112.384002686  -204.059997559
   -7.425499916   -12.694000244    -8.746600151  -146.352996826   112.284004211  -203.960006714
   -7.425499916   -12.694000244    -8.746600151  -146.252990723   112.183998108  -203.860000610
   -7.425499916   -12.694000244    -8.746600151  -146.152999878   112.083999634  -203.760009766
   -7.425499916   -12.694000244    -8.746600151  -146.053009033   111.984001160  -203.660003662
   -7.425499916   -12.694000244    -8.746600151  -145.953002930   111.884002686  -203.559997559
   -7.425499916   -12.694000244    -8.746600151  -145.852996826   111.784004211  -203.460006714
   -7.425499916   -12.694000244    -8.746600151  -145.752990723   111.683998108  -203.360000610
   -7.425499916   -12.694000244    -8.746600151  -145.652999878   111.583999634  -203.260009766
   -7.425499916   -12.694000244    -8.746600151  -145.553009033   111.484001160  -203.160003662
   -7.425499916   -12.694000244    -8.746600151  -145.453002930   111.384002686  -203.059997559
   -7.425499916   -12.694000244    -8.746600151  -145.352996826   111.284004211  -202.960006714
   -7.425499916   -12.694000244    -8.746600151  -145.252990723   111.183998108  -202.860000610
   -7.425499916   -12.694000244    -8.746600151  -145.152999878   111.083999634  -202.760009766
