   92.74372344   317.52135612   -20.70102824    44.68787121    56.49367278   -78.72639913        41577299    0.63048760    9.35883165
  -12.11716315    23.32642392   -36.31366448   208.53137673   183.37039562  -124.19047359        41577299    0.63048760    9.35883165
   61.20701495   171.72891266     1.29153348    19.48912419   -93.47253016   279.77350109        41577299    0.63048760    9.35883165
   -5.73058485   -72.85860833  -197.25224946   131.52949786    19.86455720    14.50015307        41577299    0.63048760    9.35883165
   79.54710243    37.46961850    26.30089853  -175.41371259   251.28198467   114.77396995        41577299    0.63048760    9.35883165
  -55.07393965   -54.04211724   138.89440655   -50.61635701    69.28110498   -56.16332918        41577299    0.63048760    9.35883165
 -169.41360983   322.58137940  -213.17218891   105.83660023     5.77230120    38.62926961        41577299    0.63048760    9.35883165
 -245.06869700   145.59032986  -239.03800691   141.78828133   -79.12250467   -39.86888211        41577299    0.63048760    9.35883165
  176.28753873   219.09355660   221.77594064   -76.26481027   -14.85986929    29.95827899        41577299    0.63048760    9.35883165
   22.83917171    -8.26178221    -9.05268698   -19.42537995   153.53308005   -75.96235256        41577299    0.63048760    9.35883165
 -416.41148806  -304.45186792  -184.90762487    71.62985233   -94.84570391    59.79069782        41577299    0.63048760    9.35883165
   59.15768732    36.18596096   -41.70307193   212.74714165  -141.88456436    80.26264045        41577299    0.63048760    9.35883165
  142.91837622  -181.79951322  -130.50334642    36.36973744  -133.69287679   -31.13269200        41577299    0.63048760    9.35883165
    3.33369168   -11.95592983    -2.31398821   -23.84029499  -156.80678163    -5.79785868        41577299    0.63048760    9.35883165
   -4.98856520  -234.44484244    26.18896361    33.43841485  -115.99740942    12.94630313        41577299    0.63048760    9.35883165
   13.88790562    16.09259209   -27.88105003   -50.73966064   117.80157557  -333.50477922        41577299    0.63048760    9.35883165
   -0.96410895    -1.90269539     5.53924605  -195.80408209   257.17601625   146.80243235        41577299    0.63048760    9.35883165
  -57.88758930    53.26938203    46.93945261  -210.50238626     2.76450439   -66.69349863        41577299    0.63048760    9.35883165
  -37.65012838   -10.75070693   -23.29106388    19.46085285  -111.27399539  -140.92370065        41577299    0.63048760    9.35883165
 -109.17017689     5.87027349    12.88427480   164.34761481    18.49041197    85.14208176        41577299    0.63048760    9.35883165
 -133.11153686  -295.40595578   112.36675014    12.71775286   138.41377362   122.05352529        41577299    0.63048760    9.35883165
  546.56477648   -60.16161333  -174.34418790   -21.85482334    31.08900673   -11.18462265        41577299    0.63048760    9.35883165
   43.41045463    59.06342012    78.00177961    56.65705501   267.15932328     1.30061378        41577299    0.63048760    9.35883165
 -428.40074104   109.01849329    51.88592720   -55.93335905   -77.63873131   -70.11425995        41577299    0.63048760    9.35883165
 -382.84493514   609.87632146   118.01461503   -59.16245894    12.59020932    62.81094849        41577299    0.63048760    9.35883165
  -15.28616472    16.32410269   -29.75952082   116.14092935    -9.53167356   -79.53269082        41577299    0.63048760    9.35883165
   18.15045592    -2.12099284   -18.18144700  -100.72191840   167.26265425   179.03065844        41577299    0.63048760    9.35883165
  -59.86114893    21.21074025    60.98728775    49.26332089    49.90245455    72.12609537        41577299    0.63048760    9.35883165
  143.66710183    -6.35106082    -7.76841444  -200.03046647  -121.18402820    69.97943224        41577299    0.63048760    9.35883165
   37.07386845    15.46283208    -6.01051809   -57.22547098    62.51092932    34.60310516        41577299    0.63048760    9.35883165
  -11.32431990    20.27862163   -17.87815852   -14.18500708  -172.73808278  -392.14664904        41577299    0.63048760    9.35883165
  106.75558846   -26.60505785    18.84795449   -27.64208223  -200.28202948  -232.97880936        41577299    0.63048760    9.35883165
  158.35999326   -30.80411064  -345.76186136    31.39985380   -10.50769161    20.95137547        41577299    0.63048760    9.35883165
  -65.03630021   326.54724386  -332.28012635   -93.49058323  -103.39762687   -64.50687490        41577299    0.63048760    9.35883165
  -59.35114172  -134.09224048    30.95059872   262.52959640    -3.21130916   109.89893374        41577299    0.63048760    9.35883165
  -87.59641936  -170.32194024     6.53472442    21.98373954   155.86542625  -156.03809067        41577299    0.63048760    9.35883165
  123.19084871  -131.09537003    46.22196408    26.67076426  -127.77402717   208.58297940        41577299    0.63048760    9.35883165
 -462.94617718  -626.98414572  -105.26551723    25.10216115   -34.06870289    43.32665419        41577299    0.63048760    9.35883165
 -326.35880786  -118.08772623  -466.36424883    -9.93723041   -60.76996858    58.89752329        41577299    0.63048760    9.35883165
   35.96317352     1.59077083   -99.25829554   101.16573281    84.33697001   122.65128242        41577299    0.63048760    9.35883165
 -174.30709110    29.88707182   -96.67421310  -149.87908411  -123.15830223   -60.47407919        41577299    0.63048760    9.35883165
  120.62806987  -139.68731377    41.19136240  -148.57450416  -150.92167826   -36.45207359        41577299    0.63048760    9.35883165
  332.38570955    58.44364771   222.35099025   -59.67447383    17.57291103   -89.65845583        41577299    0.63048760    9.35883165
  324.15149903  -451.86835421  -221.75183264   -44.17884551     5.47634495    84.63545526        41577299    0.63048760    9.35883165
   14.75928683    -8.04332928    41.52544024   -10.73470402  -107.34534897    36.50615413        41577299    0.63048760    9.35883165
  128.20491919    58.60153051   -81.45419286    -9.98371608   -45.18694610  -160.83709946        41577299    0.63048760    9.35883165
 -134.23339528   108.90951529   -49.40703437   -33.07299952   268.94610499   146.23256112        41577299    0.63048760    9.35883165
   -5.74754409    12.63550484   -12.73786052   -68.53699608    58.52678644    59.58519177        41577299    0.63048760    9.35883165
  -40.02333962   -92.11470143   106.79563726   273.01650142   -98.23039842     7.41909101        41577299    0.63048760    9.35883165
  -30.83424564    -7.97654520   -34.84562010   -88.12394508  -175.59558053  -213.54450514        41577299    0.63048760    9.35883165
   87.21359415     9.18073982   189.95426575   -92.06958263  -197.74040142   200.12301302        41577299    0.63048760    9.35883165
   18.25247212   -32.52807866   -33.36438028   268.88215229    88.03269646   123.48703325        41577299    0.63048760    9.35883165
 -248.46211945  -186.97422170  -355.10681111    45.64606039    68.32020194   -99.12530353        41577299    0.63048760    9.35883165
   17.13112539   -18.52444973     3.77995635   -36.08061304    10.62189791  -136.90793540        41577299    0.63048760    9.35883165
  -14.49428578   -23.68390621    52.26555441  -285.30788724   186.67725349   -42.64771725        41577299    0.63048760    9.35883165
 -313.22777046    -2.75488861   553.86950059    10.34997309    89.42231069    75.98555803        41577299    0.63048760    9.35883165
 -267.29538774  -116.24056140   170.36858184    74.83905058    46.83685489    -2.68322035        41577299    0.63048760    9.35883165
 -154.77419880  -101.00474797   -93.86700866   -57.66834144  -178.55168184   186.95528647        41577299    0.63048760    9.35883165
