     218.02400     -308.83600     -816.76000        6.39702       -8.70390       -5.09955        5569820.0      0.17609      6.98682
    -205.22200     -448.48400     -566.34500        2.88747       18.11110       10.19050        8892270.0      0.19693      7.52667
      -2.59640     -157.54000     -699.37600       -1.83683       13.19580       32.41010        7752550.0      0.13462      5.44002
     178.55600        7.94120     -686.47700       15.99920       10.86140      -27.59140        4677450.0      0.15591      5.55440
     312.57100      -75.96800     -663.01700       -0.10725        7.53932      -23.80120        2533190.0      0.19509      3.90072
      19.94640      122.09600     -657.15700       -6.00713      -14.35000       23.78440        3743050.0      0.22497      1.89643
     176.30000       41.84040     -633.20500        9.48433       16.02800      -23.27680        6347420.0      0.23756      5.82755
    -288.80600     -310.76600     -528.46700       10.39520       30.20170       22.53700        5876590.0      0.22441      4.63297
     185.41600      -36.68760     -623.51500       11.98920       -2.39038       -0.04832        8340600.0      0.16410      6.31260
    -305.99200     -321.21700     -490.53200       12.88950       23.97350       25.66360        5952750.0      0.14926      5.85885
     196.91800     -106.14300     -594.94000        9.87473       -4.35306       12.22310        4075190.0      0.18760      4.03904
    -360.39200     -257.91800     -409.13000        6.12589       17.28940        3.71299        4416910.0      0.22233      6.76954
     160.20400     -191.80300     -502.83400       -3.02675       21.42300       56.94720        1098940.0      0.10584      0.75989
     -22.15720     -123.66600     -528.43100       -8.65440       -9.47683       13.71270        2514490.0      0.14476      3.73984
     -29.23880      -48.18840     -525.68800       12.53490       -9.72907       10.69550        3170830.0      0.13328      4.19240
     153.36000      -59.69720     -508.59600        0.10459       -5.68981       37.41650        3831430.0      0.26722      3.93728
     252.17100      -63.70080     -463.70500      -29.18860       24.91340       50.87370        1906620.0      0.11063      1.75415
    -111.59200      -76.43320     -517.91700       -2.11199       10.12390      -30.81300        2657210.0      0.17611      3.86695
     120.24400       14.75800     -498.30000       11.67150      -11.19740       -1.66864        7104030.0      0.22730      4.65657
      90.82360       95.14880     -490.73000       22.04200       12.54490      -32.18320        3819250.0      0.19872      5.15807
     107.71000     -135.72400     -471.65100      -11.50670       13.96270       85.94180        5706540.0      0.19038      5.55594
     207.83600      -69.82040     -469.24300      -26.40700       10.53140       48.67250        2591720.0      0.15168      1.09652
     188.63300     -102.12900     -455.39000      -16.94020       26.53580       76.74280        6730380.0      0.27616      2.63234
    -374.32500     -216.71600     -267.96300       17.66640       26.20410       31.60350        6913020.0      0.26329      6.87468
     210.78200      -91.17920     -447.41100      -19.32300       20.25300       16.63250        1065090.0      0.10350      0.93185
    -260.38300     -252.65200     -316.26400       37.63020       42.50460       34.54760        4838540.0      0.21005      6.74797
     -74.10720      -37.49000     -471.98000        7.22420        1.11206        1.11632        2103340.0      0.17457      3.56002
    -205.23000     -231.63400     -327.40800       36.09450       49.43230       78.76780        6893890.0      0.23977      7.41277
     103.65600     -135.72000     -390.00500      -18.53460       50.81120       98.19600        8853900.0      0.19182      8.83474
     -73.51320       28.88680     -405.59000        7.91257      -23.27030       56.58340        3069220.0      0.15734      3.04715
      75.53880     -500.46700       23.10630        7.76836      -55.07330      -11.62430        1520290.0      0.18834      4.18110
     -86.81160     -559.97800      251.77700       23.53070       83.07160      -51.68650        1116450.0      0.12640      1.19168
      38.34800      157.18800     -362.24700       20.67200      -19.72430       31.77470        5104790.0      0.23389      5.58262
     133.81100     -172.09700     -321.79300       17.74440      -20.89520       -3.20338        2830950.0      0.16208      3.10033
